237389,1.4444444444444444
187826,1.2115384615384615
247551,1.4047619047619047
377642,1.3098859315589353
203043,1.2991452991452992
423196,1.4696969696969697
337548,1.2828685258964143
172072,1.1842105263157894
293491,1.1894736842105262
203075,1.2070773263433814
262276,1.2041884816753927
448404,1.2625
218752,1.2105263157894737
165859,1.4222222222222223
357727,1.3670886075949367
192966,1.1359223300970873
187561,1.2363636363636363
222323,1.1176470588235294
432944,1.2478632478632479
203053,1.3454545454545455
322372,1.1584158415841583
377937,1.2408963585434174
263668,1.0
357506,1.3243243243243243
412837,1.4691011235955056
192657,1.3421052631578947
357515,1.2950819672131149
412755,1.8125
182551,1.1982758620689655
124421,1.2272727272727273
252548,1.3053435114503817
448360,1.1795774647887325
222616,1.2
413066,1.15
178278,1.5454545454545454
267600,1.4166666666666667
233047,1.271604938271605
383361,1.2526315789473683
178049,1.0666666666666667
243199,1.1494252873563218
277607,1.2280701754385965
297431,1.0
392947,1.2285714285714286
233990,1.9
253077,1.3043478260869565
208144,1.065217391304348
378475,1.1940298507462686
398548,1.2
258995,1.2043010752688172
176544,1.3518518518518519
248905,1.2283464566929134
438362,1.313868613138686
362531,1.1129032258064515
463443,1.2258064516129032
213340,1.4615384615384615
352823,1.3333333333333333
212778,1.346041055718475
168123,1.5
233508,1.2272727272727273
171244,1.2857142857142858
267207,1.2083333333333333
213130,1.376
408555,1.25
172661,1.1649484536082475
182035,1.35
248872,1.125
183165,1.1724137931034482
327334,1.032258064516129
161058,1.0909090909090908
283195,1.096774193548387
382948,1.3617021276595744
367674,1.1894736842105262
213173,1.1
378032,1.3508771929824561
412739,1.4077669902912622
272458,1.2533333333333334
192950,1.3429752066115703
208127,1.3645320197044335
408508,1.1090909090909091
362818,1.6113744075829384
172935,1.0764331210191083
272718,1.173913043478261
267683,1.3275862068965518
237576,1.2207792207792207
132589,1.28
337400,1.1555555555555554
392983,1.2291666666666667
86058,1.2222222222222223
223026,1.0666666666666667
213136,1.2393162393162394
237706,1.336996336996337
453067,1.2179487179487178
202584,1.201086956521739
223210,1.2380952380952381
127617,1.25
75697,1.0
353731,1.3333333333333333
428594,1.103448275862069
227904,1.1623931623931625
222672,1.099236641221374
198081,1.2352941176470589
111423,1.25
135814,1.25
97615,1.25
223277,1.1
75866,1.2
222700,1.0909090909090908
202933,1.3681818181818182
284605,1.5
242839,1.25
249498,1.2564102564102564
238936,1.3
238008,1.2857142857142858
252629,1.236842105263158
243106,1.2
152798,1.118881118881119
367996,1.2537313432835822
382671,1.1951219512195121
362711,1.3650793650793651
213093,1.8309859154929577
168198,1.2346938775510203
60632,1.25
272241,1.2204301075268817
373158,1.032258064516129
314113,1.1428571428571428
243263,1.2352941176470589
182885,1.1363636363636365
264105,1.0714285714285714
357598,1.1584158415841583
319612,1.0
81193,1.6
294764,1.0
427808,1.344
232469,1.1818181818181819
423488,1.2040816326530612
188064,1.0833333333333333
272654,1.0
307963,1.3783783783783783
35523,1.1428571428571428
443510,1.3055555555555556
127725,1.2
212804,1.4666666666666666
453008,1.3214285714285714
224098,1.3529411764705883
488065,1.0
284150,1.0
208013,1.0952380952380953
55553,1.0
372719,1.4
378084,1.2388059701492538
228780,1.34375
106476,1.125
111442,1.0625
218590,1.3265306122448979
224435,1.25
173018,1.1111111111111112
234414,1.1428571428571428
218658,1.2105263157894737
448092,1.0
324043,1.6
202806,1.143939393939394
157939,1.1111111111111112
232255,1.0
151980,1.0
309058,1.0
437960,1.0333333333333334
81280,1.5
293306,1.08
284681,1.1666666666666667
237559,1.15
176514,1.0
428146,1.4035087719298245
303766,1.236842105263158
242309,1.0
342501,1.2765957446808511
132546,1.0769230769230769
198083,1.4
234163,1.0714285714285714
172819,1.1176470588235294
161368,2.0
132334,1.411764705882353
268080,1.2857142857142858
453643,1.5
213797,1.5666666666666667
273373,1.4
282676,1.0
147820,1.0
252200,1.1363636363636365
268056,1.16
382988,1.1714285714285715
146499,1.2897196261682242
322656,1.1428571428571428
223200,1.2857142857142858
157305,1.263157894736842
152811,1.1363636363636365
132469,1.5714285714285714
272748,1.0
183109,1.1851851851851851
227302,1.0
288792,1.8888888888888888
307222,1.0588235294117647
244120,1.2142857142857142
249235,1.125
448267,1.1666666666666667
257399,1.09375
244082,1.3043478260869565
55584,1.2222222222222223
203498,1.0
463782,1.5
273923,1.4
322897,1.15625
112509,1.2307692307692308
202942,1.1333333333333333
132422,1.2222222222222223
269373,1.1111111111111112
117628,1.1666666666666667
183209,1.3461538461538463
177904,1.25
298844,1.4545454545454546
313680,1.1428571428571428
253303,2.0
322555,1.0769230769230769
199259,1.0
327352,1.3636363636363635
171247,1.391304347826087
233556,1.2727272727272727
287337,1.3214285714285714
297173,1.0869565217391304
177148,1.1612903225806452
155933,1.2352941176470589
318921,1.2830188679245282
303163,1.4
294028,1.2
292411,1.0714285714285714
135819,1.2666666666666666
65397,1.0
388332,1.1111111111111112
414088,1.0714285714285714
422977,1.7058823529411764
155956,1.1666666666666667
278833,1.0
302348,1.4507154213036566
377917,1.252808988764045
327954,1.170909090909091
162702,1.1452513966480447
367759,1.3858267716535433
298202,1.4747474747474747
398116,1.206896551724138
267402,1.3708260105448156
213560,1.0
97310,1.3456221198156681
292435,1.0972762645914398
382591,1.105263157894737
433689,1.0694444444444444
234289,1.1750972762645915
222417,1.1654135338345866
408216,1.1516587677725119
102222,1.3563218390804597
413388,1.303030303030303
258782,1.2928709055876686
277257,1.2900763358778626
403200,1.2430939226519337
172663,1.372340425531915
177634,1.272108843537415
142390,1.2307692307692308
417805,1.1923076923076923
274370,1.1153846153846154
267431,1.3112033195020747
448327,1.2542372881355932
402954,1.4411764705882353
403459,1.4594594594594594
313363,1.0833333333333333
124290,1.161764705882353
318400,1.3529411764705883
377644,1.1153846153846154
56006,1.0
393296,1.5546218487394958
443082,1.4
262351,1.16
413834,1.3888888888888888
233476,1.2962962962962963
292250,1.2033898305084745
157346,1.0
257894,1.0
312733,1.3793103448275863
378204,1.3018181818181818
377958,1.2897196261682242
432920,1.1904761904761905
443491,1.3170731707317074
162559,1.2432432432432432
253055,1.25
372862,1.2300884955752212
222741,1.2947368421052632
172640,1.4176470588235295
244325,1.1973684210526316
227805,1.2529411764705882
317348,1.1900191938579654
157192,1.0
303379,1.1790123456790123
279440,1.1851851851851851
448454,1.183673469387755
123968,1.35
187849,1.2555555555555555
172660,1.3061224489795917
192218,1.1428571428571428
322291,1.1578947368421053
317399,1.3333333333333333
117822,1.1346153846153846
118909,1.1666666666666667
252904,1.1666666666666667
218020,1.5277777777777777
119273,1.0769230769230769
377615,1.2857142857142858
262195,1.4444444444444444
70413,1.1818181818181819
132410,1.0
287171,1.1377245508982037
418052,1.4626436781609196
223383,1.3650793650793651
247711,1.303030303030303
202795,1.2889610389610389
252275,1.2831858407079646
203302,1.0943396226415094
167939,1.1443298969072164
382859,1.0864197530864197
197561,1.2137931034482758
307433,1.1111111111111112
402975,1.2209944751381216
161117,1.3333333333333333
214045,1.3636363636363635
443357,1.1512605042016806
212766,1.3862433862433863
161598,1.5357142857142858
277288,1.472972972972973
322998,1.0666666666666667
448631,1.2
262326,1.1904761904761905
213934,1.372093023255814
453541,1.3
312385,1.116504854368932
302382,1.15625
167708,1.2121212121212122
308312,1.325
312464,1.5238095238095237
218819,1.372340425531915
432952,1.1981981981981982
227472,1.5333333333333334
157099,1.1730769230769231
318247,1.608695652173913
203096,1.1956521739130435
357563,1.2075471698113207
257402,1.3958333333333333
318366,1.25
91456,1.3428571428571427
408189,1.1967213114754098
234131,1.0444444444444445
428677,1.5
80988,1.25
172680,1.4878048780487805
177194,1.423728813559322
222553,1.125
208320,1.1111111111111112
242659,1.3333333333333333
443499,1.3558282208588956
323757,1.358974358974359
172705,1.2222222222222223
313997,1.25
162100,1.0869565217391304
218349,1.3333333333333333
418047,1.2727272727272727
234141,1.1538461538461537
86345,1.2222222222222223
162276,1.1
112335,1.1666666666666667
192141,1.1666666666666667
458283,1.2982456140350878
173061,1.12
249045,1.1764705882352942
142230,1.1428571428571428
173102,1.0476190476190477
222661,1.3
367728,1.2476190476190476
142586,1.3076923076923077
273112,1.0
248846,1.4166666666666667
238053,1.196078431372549
238059,1.32
262712,1.0
322616,1.2352941176470589
268052,1.4375
81298,1.1428571428571428
131469,1.25
218452,2.081967213114754
437911,1.1666666666666667
187185,1.1071428571428572
262372,1.205128205128205
259491,1.0
294643,2.0
188710,1.4
162955,1.6153846153846154
267258,1.0933333333333333
122475,1.0
217281,1.0526315789473684
166458,1.0
167018,1.2058823529411764
277642,1.3392857142857142
243013,1.125
463542,1.2222222222222223
116574,1.1666666666666667
187973,1.2307692307692308
259416,1.0909090909090908
313947,1.0
313603,1.2222222222222223
30558,1.0625
233339,1.4603174603174602
152423,1.0
142455,1.0833333333333333
213531,1.0
237891,1.2916666666666667
228843,1.1538461538461537
249208,1.4
208596,1.2692307692307692
187901,1.2
269356,1.16
132102,1.7058823529411764
373554,1.75
237541,1.2105263157894737
287855,1.55
297952,1.0666666666666667
309133,1.0
322793,1.4
142734,1.1428571428571428
108870,1.0
453129,1.0
97170,1.2
388074,1.1666666666666667
97280,1.2763819095477387
393431,1.2181818181818183
433155,1.0
418072,1.0689655172413792
383202,1.2556818181818181
50174,1.3333333333333333
